# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
                        z        proper time [Gyr] conformal time * c [Mpc]            H / c [1/Mpc]       comov. dist. [Mpc]   ang. diam. dist. [Mpc]   luminosity dist. [Mpc] comov. sound hori. [Mpc]  (8piG/3) rho_g [Mpc^-2]       (.) rho_b [Mpc^-2]     (.) rho_cdm [Mpc^-2]  (.) rho_Lambda [Mpc^-2]      (.) rho_ur [Mpc^-2]    (.) rho_crit [Mpc^-2]
       8.820019189868e+13       9.716557131950e-26       5.255060386844e-09       1.678353623923e+22       1.389410041087e+04       1.575291403768e-10       1.225462322499e+18       3.034068852328e-09       1.666386937466e+44       1.870394723352e+33       9.351973616759e+33       3.815924225345e-08       1.150483949358e+44       2.816870886936e+44
       8.758708232243e+13       9.853065043097e-26       5.291440174915e-09       1.655101108451e+22       1.389410041087e+04       1.586318443595e-10       1.216943716483e+18       3.055307334294e-09       1.620533339885e+44       1.831659981464e+33       9.158299907322e+33       3.815924225345e-08       1.118826339200e+44       2.739359679195e+44
       8.697823467967e+13       9.991490753887e-26       5.329638952389e-09       1.632170741701e+22       1.389410041087e+04       1.597422672700e-10       1.208484326200e+18       3.076694485634e-09       1.575941485518e+44       1.793727412621e+33       8.968637063106e+33       3.815924225345e-08       1.088039844439e+44       2.663981330064e+44
       8.637361934426e+13       1.013186120749e-25       5.366018740460e-09       1.609558060509e+22       1.389410041087e+04       1.608604631409e-10       1.200083740020e+18       3.098231347033e-09       1.532576655259e+44       1.756580404304e+33       8.782902021521e+33       3.815924225345e-08       1.058100494785e+44       2.590677150149e+44
       8.577320689599e+13       1.027420372559e-25       5.404217517935e-09       1.587258663545e+22       1.389410041087e+04       1.619864863829e-10       1.191741549175e+18       3.119918966463e-09       1.490405085360e+44       1.720202688031e+33       8.601013440155e+33       3.815924225345e-08       1.028984979536e+44       2.519390064999e+44
       8.517696811915e+13       1.041854601373e-25       5.442416295409e-09       1.565268210457e+22       1.389410041087e+04       1.631203917876e-10       1.183457347741e+18       3.141758399228e-09       1.449393941140e+44       1.684578332229e+33       8.422891661145e+33       3.815924225345e-08       1.000670629424e+44       2.450064570666e+44
       8.458487400115e+13       1.056491616668e-25       5.480615072884e-09       1.543582421024e+22       1.389410041087e+04       1.642622345301e-10       1.175230732613e+18       3.163750708022e-09       1.409511291427e+44       1.649691735259e+33       8.248458676296e+33       3.815924225345e-08       9.731353989678e+43       2.382646690494e+44
       8.399689573103e+13       1.071334267390e-25       5.518813850358e-09       1.522197074327e+22       1.389410041087e+04       1.654120701718e-10       1.167061303489e+18       3.185896962978e-09       1.370726083688e+44       1.615527618583e+33       8.077638092915e+33       3.815924225345e-08       9.463578493044e+43       2.317083933089e+44
       8.341300469814e+13       1.086385442513e-25       5.557012627833e-09       1.501108007924e+22       1.389410041087e+04       1.665699546630e-10       1.158948662849e+18       3.208198241719e-09       1.333008119857e+44       1.582071020071e+33       7.910355100356e+33       3.815924225345e-08       9.203171315009e+43       2.253325251453e+44
       8.283317249071e+13       1.101648071595e-25       5.595211405307e-09       1.480311117041e+22       1.389410041087e+04       1.677359443456e-10       1.150892415937e+18       3.230655629411e-09       1.296328032822e+44       1.549307287451e+33       7.746536437255e+33       3.815924225345e-08       8.949929703194e+43       2.191321003234e+44
       8.225737089444e+13       1.117125125353e-25       5.635229172185e-09       1.459802353773e+22       1.389410041087e+04       1.689100959560e-10       1.142892170742e+18       3.253270218816e-09       1.260657263558e+44       1.517222071890e+33       7.586110359448e+33       3.815924225345e-08       8.703656484313e+43       2.131022912080e+44
       8.168557189121e+13       1.132819616239e-25       5.673427949660e-09       1.439577726296e+22       1.389410041087e+04       1.700924666277e-10       1.134947537976e+18       3.276043110348e-09       1.225968038894e+44       1.485801321710e+33       7.429006608548e+33       3.815924225345e-08       8.464159910651e+43       2.072384030048e+44
       8.111774765760e+13       1.148734599027e-25       5.713445716538e-09       1.419633298092e+22       1.389410041087e+04       1.712831138941e-10       1.127058131059e+18       3.298975412120e-09       1.192233349885e+44       1.455031276235e+33       7.275156381176e+33       3.815924225345e-08       8.231253510774e+43       2.015358701050e+44
       8.055387056366e+13       1.164873171409e-25       5.753463483416e-09       1.399965187177e+22       1.389410041087e+04       1.724820956914e-10       1.119223566096e+18       3.322068240005e-09       1.159426930788e+44       1.424898459766e+33       7.124492298832e+33       3.815924225345e-08       8.004755944341e+43       1.959902525308e+44
       7.999391317146e+13       1.181238474594e-25       5.793481250294e-09       1.380569565354e+22       1.389410041087e+04       1.736894703612e-10       1.111443461863e+18       3.345322717685e-09       1.127523238606e+44       1.395389675676e+33       6.976948378381e+33       3.815924225345e-08       7.784490860910e+43       1.905972324781e+44
       7.943784823382e+13       1.197833693923e-25       5.835318006575e-09       1.361442657459e+22       1.389410041087e+04       1.749052966538e-10       1.103717439784e+18       3.368739976708e-09       1.096497433204e+44       1.366492000632e+33       6.832460003161e+33       3.815924225345e-08       7.570286762638e+43       1.853526109550e+44
       7.888564869297e+13       1.214662059489e-25       5.875335773453e-09       1.342580740634e+22       1.389410041087e+04       1.761296337303e-10       1.096045123917e+18       3.392321156545e-09       1.066325357967e+44       1.338192778936e+33       6.690963894679e+33       3.815924225345e-08       7.361976870749e+43       1.802523045122e+44
       7.833728767921e+13       1.231726846763e-25       5.917172529735e-09       1.323980143597e+22       1.389410041087e+04       1.773625411664e-10       1.088426140930e+18       3.416067404641e-09       1.036983520993e+44       1.310479616981e+33       6.552398084905e+33       3.815924225345e-08       7.159398995680e+43       1.752923420639e+44
       7.779273850965e+13       1.249031377233e-25       5.959009286016e-09       1.305637245929e+22       1.389410041087e+04       1.786040789546e-10       1.080860120090e+18       3.439979876473e-09       1.008449076800e+44       1.283340377825e+33       6.416701889127e+33       3.815924225345e-08       6.962395410803e+43       1.704688617958e+44
       7.725197468684e+13       1.266579019052e-25       5.999027052894e-09       1.287548477371e+22       1.389410041087e+04       1.798543075073e-10       1.073346693237e+18       3.464059735608e-09       9.806998085426e+43       1.256763175875e+33       6.283815879377e+33       3.815924225345e-08       6.770812729620e+43       1.657781081580e+44
       7.671496989756e+13       1.284373187690e-25       6.042682798579e-09       1.269710317126e+22       1.389410041087e+04       1.811132876598e-10       1.065885494774e+18       3.488308153757e-09       9.537141107086e+43       1.230736371681e+33       6.153681858404e+33       3.815924225345e-08       6.584501786331e+43       1.612164289416e+44
       7.618169801148e+13       1.302417346604e-25       6.084519554861e-09       1.252119293176e+22       1.389410041087e+04       1.823810806735e-10       1.058476161642e+18       3.512726310833e-09       9.274709723012e+43       1.205248566838e+33       6.026242834189e+33       3.815924225345e-08       6.403317519703e+43       1.567802724344e+44
       7.565213307992e+13       1.320715007906e-25       6.126356311142e-09       1.234771981607e+22       1.389410041087e+04       1.836577482382e-10       1.051118333309e+18       3.537315395009e-09       9.019499604785e+43       1.180288598996e+33       5.901442994979e+33       3.815924225345e-08       6.227118860116e+43       1.524661846561e+44
       7.512624933457e+13       1.339269733052e-25       6.170012056828e-09       1.217665005938e+22       1.389410041087e+04       1.849433524758e-10       1.043811651747e+18       3.562076602774e-09       8.771312046443e+43       1.155845536970e+33       5.779227684852e+33       3.815924225345e-08       6.055768619735e+43       1.482708066687e+44
       7.460402118627e+13       1.358085133532e-25       6.213667802513e-09       1.200795036471e+22       1.389410041087e+04       1.862379559432e-10       1.036555761417e+18       3.587011138993e-09       8.529953809772e+43       1.131908675955e+33       5.659543379777e+33       3.815924225345e-08       5.889133385690e+43       1.441908719614e+44
       7.408542322370e+13       1.377164871573e-25       6.255504558794e-09       1.184158789636e+22       1.389410041087e+04       1.875416216348e-10       1.029350309252e+18       3.612120216966e-09       8.295236973852e+43       1.108467532834e+33       5.542337664171e+33       3.815924225345e-08       5.727083416202e+43       1.402232039072e+44
       7.357043021222e+13       1.396512660853e-25       6.300979293883e-09       1.167753027355e+22       1.389410041087e+04       1.888544129862e-10       1.022194944640e+18       3.637405058484e-09       8.066978788740e+43       1.085511841589e+33       5.427559207947e+33       3.815924225345e-08       5.569492539572e+43       1.363647132896e+44
       7.305901709257e+13       1.416132267226e-25       6.344635039568e-09       1.151574556412e+22       1.389410041087e+04       1.901763938771e-10       1.015089319404e+18       3.662866893893e-09       7.845001533182e+43       1.063031548807e+33       5.315157744035e+33       3.815924225345e-08       5.416238055934e+43       1.326123958975e+44
       7.255115897971e+13       1.436027509448e-25       6.388290785253e-09       1.135620227831e+22       1.389410041087e+04       1.915076286343e-10       1.008033087789e+18       3.688506962150e-09       7.629132376241e+43       1.041016809273e+33       5.205084046363e+33       3.815924225345e-08       5.267200641731e+43       1.289633301860e+44
       7.204683116158e+13       1.456202259928e-25       6.433765520342e-09       1.119886936264e+22       1.389410041087e+04       1.928481820347e-10       1.001025906444e+18       3.714326510885e-09       7.419203242731e+43       1.019457981660e+33       5.097289908301e+33       3.815924225345e-08       5.122264256804e+43       1.254146750015e+44
       7.154600909790e+13       1.476660445478e-25       6.479240255430e-09       1.104371619383e+22       1.389410041087e+04       1.941981193089e-10       9.940674344033e+17       3.740326796461e-09       7.215050682352e+43       9.983456243105e+32       4.991728121552e+33       3.815924225345e-08       4.981316054045e+43       1.219636673700e+44
       7.104866841896e+13       1.497406048076e-25       6.522896001115e-09       1.089071257290e+22       1.389410041087e+04       1.955575061441e-10       9.871573330718e+17       3.766509084036e-09       7.016515742429e+43       9.776704910943e+32       4.888352455472e+33       3.815924225345e-08       4.844246291535e+43       1.186076203455e+44
       7.055478492449e+13       1.518443105645e-25       6.570189725608e-09       1.073982871923e+22       1.389410041087e+04       1.969264086871e-10       9.802952662084e+17       3.792874647624e-09       6.823443844155e+43       9.574235273648e+32       4.787117636824e+33       3.815924225345e-08       4.710948247100e+43       1.153439209183e+44
       7.006433458242e+13       1.539775712836e-25       6.615664460696e-09       1.059103526479e+22       1.389410041087e+04       1.983048935479e-10       9.734808999090e+17       3.819424770157e-09       6.635684662230e+43       9.375958659913e+32       4.687979329957e+33       3.815924225345e-08       4.581318135214e+43       1.121700279801e+44
       6.957729352772e+13       1.561408021826e-25       6.661139195785e-09       1.044430324846e+22       1.389410041087e+04       1.996930278027e-10       9.667139025908e+17       3.846160743548e-09       6.453092007824e+43       9.181788234760e+32       4.590894117380e+33       3.815924225345e-08       4.455255026196e+43       1.090834703457e+44
       6.909363806129e+13       1.583344243124e-25       6.708432920277e-09       1.029960411031e+22       1.389410041087e+04       2.010908789974e-10       9.599939449760e+17       3.873083868753e-09       6.275523714753e+43       8.991638961508e+32       4.495819480754e+33       3.815924225345e-08       4.332660767623e+43       1.060818448292e+44
       6.861334464875e+13       1.605588646396e-25       6.755726644769e-09       1.015690968613e+22       1.389410041087e+04       2.024985151503e-10       9.533207000755e+17       3.900195455833e-09       6.102841528786e+43       8.805427564539e+32       4.402713782270e+33       3.815924225345e-08       4.213439907913e+43       1.031628143723e+44
       6.813638991932e+13       1.628145561289e-25       6.803020369262e-09       1.001619220189e+22       1.389410041087e+04       2.039160047564e-10       9.466938431733e+17       3.927496824024e-09       5.934911000004e+43       8.623072492820e+32       4.311536246410e+33       3.815924225345e-08       4.097499622000e+43       1.003241062252e+44
       6.766275066466e+13       1.651019378279e-25       6.850314093754e-09       9.877424268347e+21       1.389410041087e+04       2.053434167897e-10       9.401130518106e+17       3.954989301792e-09       5.771601378117e+43       8.444493884189e+32       4.222246942095e+33       3.815924225345e-08       3.984749639069e+43       9.756351017692e+43
       6.719240383780e+13       1.674214549525e-25       6.897607818246e-09       9.740578875723e+21       1.389410041087e+04       2.067808207072e-10       9.335780057702e+17       3.982674226904e-09       5.612785510661e+43       8.269613530385e+32       4.134806765192e+33       3.815924225345e-08       3.875102172262e+43       9.487887683419e+43
       6.672532655193e+13       1.697735589731e-25       6.946720532142e-09       9.605629388447e+21       1.389410041087e+04       2.082282864522e-10       9.270883870608e+17       4.010552946492e-09       5.458339743996e+43       8.098354842789e+32       4.049177421394e+33       3.815924225345e-08       3.768471850337e+43       9.226811594820e+43
       6.626149607938e+13       1.721587077031e-25       6.995833246037e-09       9.472549539962e+21       1.389410041087e+04       2.096858844573e-10       9.206438799014e+17       4.038626817117e-09       5.308143827036e+43       7.930642818887e+32       3.965321409444e+33       3.815924225345e-08       3.664775651191e+43       8.972919478703e+43
       6.580088985043e+13       1.745773653876e-25       7.044945959933e-09       9.341313427619e+21       1.389410041087e+04       2.111536856485e-10       9.142441707065e+17       4.066897204837e-09       5.162080817613e+43       7.766404009423e+32       3.883202004712e+33       3.815924225345e-08       3.563932837222e+43       8.726013655301e+43
       6.534348545226e+13       1.770300027939e-25       7.094058673829e-09       9.211895507634e+21       1.389410041087e+04       2.126317614481e-10       9.078889480700e+17       4.095365485270e-09       5.020036991434e+43       7.605566486230e+32       3.802783243115e+33       3.815924225345e-08       3.465864892466e+43       8.485901884357e+43
       6.488926062786e+13       1.795170973031e-25       7.143171387725e-09       9.084270590115e+21       1.389410041087e+04       2.141201837782e-10       9.015779027507e+17       4.124033043667e-09       4.881901753529e+43       7.448059810728e+32       3.724029905364e+33       3.815924225345e-08       3.370495461467e+43       8.252397215443e+43
       6.443819327494e+13       1.820391330031e-25       7.192284101620e-09       8.958413834161e+21       1.389410041087e+04       2.156190250647e-10       8.953107276571e+17       4.152901274972e-09       4.747567552147e+43       7.293815003079e+32       3.646907501540e+33       3.815924225345e-08       3.277750289824e+43       8.025317842408e+43
       6.399026144483e+13       1.845966007827e-25       7.243215804920e-09       8.834300743024e+21       1.389410041087e+04       2.171283582401e-10       8.890871178323e+17       4.181971583897e-09       4.616929795014e+43       7.142764511976e+32       3.571382255988e+33       3.815924225345e-08       3.187557166376e+43       7.804486961819e+43
       6.354544334144e+13       1.871899984271e-25       7.294147508219e-09       8.711907159344e+21       1.389410041087e+04       2.186482567478e-10       8.829067704392e+17       4.211245384984e-09       4.489886767898e+43       6.994842185058e+32       3.497421092529e+33       3.815924225345e-08       3.099845866985e+43       7.589732635302e+43
       6.310371732019e+13       1.898198307149e-25       7.345079211518e-09       8.591209260445e+21       1.389410041087e+04       2.201787945450e-10       8.767693847460e+17       4.240724102678e-09       4.366339555416e+43       6.849983239939e+32       3.424991619969e+33       3.815924225345e-08       3.014548099850e+43       7.380887655676e+43
       6.266506188699e+13       1.924866095166e-25       7.396010914817e-09       8.472183553701e+21       1.389410041087e+04       2.217200461068e-10       8.706746621112e+17       4.270409171396e-09       4.246191964015e+43       6.708124235837e+32       3.354062117918e+33       3.815924225345e-08       2.931597452343e+43       7.177789416760e+43
       6.222945569711e+13       1.951908538937e-25       7.448761607520e-09       8.354806871959e+21       1.389410041087e+04       2.232720864296e-10       8.646223059694e+17       4.300302035596e-09       4.129350447082e+43       6.569203045791e+32       3.284601522895e+33       3.815924225345e-08       2.850929339296e+43       6.980279786773e+43
       6.179687755423e+13       1.979330902001e-25       7.499693310820e-09       8.239056369032e+21       1.389410041087e+04       2.248349910346e-10       8.586120218167e+17       4.330404149845e-09       4.015724032103e+43       6.433158829451e+32       3.216579414725e+33       3.815924225345e-08       2.772480952720e+43       6.788204985208e+43
       6.136730640936e+13       2.007138521843e-25       7.552444003522e-09       8.124909515254e+21       1.389410041087e+04       2.264088359718e-10       8.526435171963e+17       4.360716978893e-09       3.905224249834e+43       6.299932006434e+32       3.149966003217e+33       3.815924225345e-08       2.696191212894e+43       6.601415463106e+43
       6.094072135984e+13       2.035336810936e-25       7.605194696225e-09       8.012344093091e+21       1.389410041087e+04       2.279936978236e-10       8.467165016845e+17       4.391241997745e-09       3.797765065421e+43       6.169464230231e+32       3.084732115116e+33       3.815924225345e-08       2.622000720819e+43       6.419765786610e+43
       6.051710164830e+13       2.063931257792e-25       7.659764378332e-09       7.901338192822e+21       1.389410041087e+04       2.295896537084e-10       8.408306868764e+17       4.421980691729e-09       3.693262811410e+43       6.041698362654e+32       3.020849181327e+33       3.815924225345e-08       2.549851711962e+43       6.243114523735e+43
       6.009642666167e+13       2.092927428033e-25       7.712515071034e-09       7.791870208268e+21       1.389410041087e+04       2.311967812844e-10       8.349857863718e+17       4.452934556570e-09       3.591636122609e+43       5.916578448810e+32       2.958289224405e+33       3.815924225345e-08       2.479688011285e+43       6.071324134249e+43
       5.967867593016e+13       2.122330965469e-25       7.767084753141e-09       7.683918832590e+21       1.389410041087e+04       2.328151587533e-10       8.291815157615e+17       4.484105098466e-09       3.492805872730e+43       5.794049692602e+32       2.897024846301e+33       3.815924225345e-08       2.411454989506e+43       5.904260862583e+43
       5.926382912628e+13       2.152147593203e-25       7.821654435247e-09       7.577463054144e+21       1.389410041087e+04       2.344448648646e-10       8.234175926132e+17       4.515493834155e-09       3.396695112788e+43       5.674058432723e+32       2.837029216361e+33       3.815924225345e-08       2.345099520564e+43       5.741794633692e+43
       5.885186606383e+13       2.182383114739e-25       7.876224117354e-09       7.472482152387e+21       1.389410041087e+04       2.360859789187e-10       8.176937364580e+17       4.547102290994e-09       3.303229011184e+43       5.556552119162e+32       2.778276059581e+33       3.815924225345e-08       2.280569940256e+43       5.583798951774e+43
       5.844276669695e+13       2.213043415118e-25       7.930793799460e-09       7.368955693845e+21       1.389410041087e+04       2.377385807711e-10       8.120096687765e+17       4.578932007030e-09       3.212334795446e+43       5.441479290185e+32       2.720739645092e+33       3.815924225345e-08       2.217816006014e+43       5.430150801786e+43
       5.803651111912e+13       2.244134462057e-25       7.987182470970e-09       7.266863528140e+21       1.389410041087e+04       2.394027508365e-10       8.063651129856e+17       4.610984531079e-09       3.123941695563e+43       5.328789549800e+32       2.664394774900e+33       3.815924225345e-08       2.156788857779e+43       5.280730553661e+43
       5.763307956218e+13       2.275662307114e-25       8.041752153076e-09       7.166185784061e+21       1.389410041087e+04       2.410785700924e-10       8.007597944246e+17       4.643261422796e-09       3.037980888889e+43       5.218433545687e+32       2.609216772843e+33       3.815924225345e-08       2.097440979967e+43       5.135421869168e+43
       5.723245239541e+13       2.307633086866e-25       8.098140824586e-09       7.066902865703e+21       1.389410041087e+04       2.427661200830e-10       7.951934403422e+17       4.675764252755e-09       2.954385446553e+43       5.110362947580e+32       2.555181473790e+33       3.815924225345e-08       2.039726164468e+43       4.994111611328e+43
       5.683461012454e+13       2.340053024104e-25       8.154529496096e-09       6.968995448646e+21       1.389410041087e+04       2.444654829236e-10       7.896657798830e+17       4.708494602524e-09       2.873090281355e+43       5.004530426105e+32       2.502265213052e+33       3.815924225345e-08       1.983599474670e+43       4.856689756325e+43
       5.643953339081e+13       2.372928429039e-25       8.212737157010e-09       6.872444476201e+21       1.389410041087e+04       2.461767413040e-10       7.841765440745e+17       4.741454064741e-09       2.794032097079e+43       4.900889632051e+32       2.450444816025e+33       3.815924225345e-08       1.929017210474e+43       4.723049307847e+43
       5.604720297002e+13       2.406265700538e-25       8.269125828519e-09       6.777231155697e+21       1.389410041087e+04       2.478999784932e-10       7.787254658138e+17       4.774644243194e-09       2.717149339223e+43       4.799395176070e+32       2.399697588035e+33       3.815924225345e-08       1.875936874264e+43       4.593086213774e+43
       5.565759977162e+13       2.440071327365e-25       8.327333489433e-09       6.683336954820e+21       1.389410041087e+04       2.496352783426e-10       7.733122798548e+17       4.808066752896e-09       2.642382147061e+43       4.700002608801e+32       2.350001304400e+33       3.815924225345e-08       1.824317137823e+43       4.466699285166e+43
       5.527070483775e+13       2.474351889443e-25       8.385541150346e-09       6.590743598013e+21       1.389410041087e+04       2.513827252910e-10       7.679367227953e+17       4.841723220165e-09       2.569672307045e+43       4.602668401401e+32       2.301334200701e+33       3.815924225345e-08       1.774117810153e+43       4.343790117475e+43
       5.488649934235e+13       2.509114059137e-25       8.445567800663e-09       6.499433062913e+21       1.389410041087e+04       2.531424043681e-10       7.625985330638e+17       4.875615282706e-09       2.498963207475e+43       4.507349926485e+32       2.253674963242e+33       3.815924225345e-08       1.725299806183e+43       4.224263013929e+43
       5.450496459022e+13       2.544364602554e-25       8.503775461577e-09       6.409387576848e+21       1.389410041087e+04       2.549144011986e-10       7.572974509075e+17       4.909744589684e-09       2.430199794423e+43       4.414005439453e+32       2.207002719726e+33       3.815924225345e-08       1.677825116337e+43       4.108024911025e+43
       5.412608201611e+13       2.580110380854e-25       8.563802111894e-09       6.320589613371e+21       1.389410041087e+04       2.566988020070e-10       7.520332183788e+17       4.944112801812e-09       2.363328528866e+43       4.322594060212e+32       2.161297030106e+33       3.815924225345e-08       1.631656776940e+43       3.994985306065e+43
       5.374983318382e+13       2.616358351595e-25       8.623828762211e-09       6.233021888856e+21       1.389410041087e+04       2.584956936211e-10       7.468055793235e+17       4.978721591424e-09       2.298297345004e+43       4.233075755270e+32       2.116537877635e+33       3.815924225345e-08       1.586758841437e+43       3.885056186696e+43
       5.337619978533e+13       2.653115570076e-25       8.683855412528e-09       6.146667359129e+21       1.389410041087e+04       2.603051634764e-10       7.416142793680e+17       5.013572642563e-09       2.235055609720e+43       4.145411320205e+32       2.072705660103e+33       3.815924225345e-08       1.543096352409e+43       3.778151962378e+43
       5.300516363985e+13       2.690389190720e-25       8.743882062845e-09       6.061509216152e+21       1.389410041087e+04       2.621272996208e-10       7.364590659066e+17       5.048667651060e-09       2.173554083157e+43       4.059562362496e+32       2.029781181248e+33       3.815924225345e-08       1.500635314350e+43       3.674189397750e+43
       5.263670669300e+13       2.728186468460e-25       8.805727702565e-09       5.977530884754e+21       1.389410041087e+04       2.639621907181e-10       7.313396880900e+17       5.084008324617e-09       2.113744880378e+43       3.975491284705e+32       1.987745642352e+33       3.815924225345e-08       1.459342667202e+43       3.573087547819e+43
       5.227081101588e+13       2.766514760155e-25       8.867573342286e-09       5.894716019399e+21       1.389410041087e+04       2.658099260531e-10       7.262558968123e+17       5.119596382889e-09       2.055581434089e+43       3.893161268016e+32       1.946580634008e+33       3.815924225345e-08       1.419186260613e+43       3.474767694936e+43
       5.190745880425e+13       2.805381526020e-25       8.929418982007e-09       5.813048501009e+21       1.389410041087e+04       2.676705955355e-10       7.212074446994e+17       5.155433557569e-09       1.999018458375e+43       3.812536256108e+32       1.906268128054e+33       3.815924225345e-08       1.380134828906e+43       3.379153287509e+43
